date,district,day,month,year,bib6,bib8,lbib,lbio6,lbio8,treat,postd
11jan1932,8,11,1,1932,115,120,4.7874918,4.6728287,4.7449322,0,1
12jan1932,6,12,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
12jan1932,8,12,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
13jan1932,6,13,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
13jan1932,8,13,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
14jan1932,6,14,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
14jan1932,8,14,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
15jan1932,6,15,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
15jan1932,8,15,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
16jan1932,6,16,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
16jan1932,8,16,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
17jan1932,6,17,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
17jan1932,8,17,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
18jan1932,6,18,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
18jan1932,8,18,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
19jan1932,6,19,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
19jan1932,8,19,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
20jan1932,6,20,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
20jan1932,8,20,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
21jan1932,6,21,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
21jan1932,8,21,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
22jan1932,6,22,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
22jan1932,8,22,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
23jan1932,6,23,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
23jan1932,8,23,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
24jan1932,6,24,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
24jan1932,8,24,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
25jan1932,6,25,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
25jan1932,8,25,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
26jan1932,6,26,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
26jan1932,8,26,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
27jan1932,6,27,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
27jan1932,8,27,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
28jan1932,6,28,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
28jan1932,8,28,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
29jan1932,6,29,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
29jan1932,8,29,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
30jan1932,6,30,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
30jan1932,8,30,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
31jan1932,6,31,1,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
31jan1932,8,31,1,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
01feb1932,6,1,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
01feb1932,8,1,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
02feb1932,6,2,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
02feb1932,8,2,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
03feb1932,6,3,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
03feb1932,8,3,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
04feb1932,6,4,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
04feb1932,8,4,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
05feb1932,6,5,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
05feb1932,8,5,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
06feb1932,6,6,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
06feb1932,8,6,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
07feb1932,6,7,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
07feb1932,8,7,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
08feb1932,6,8,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
08feb1932,8,8,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
09feb1932,6,9,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
09feb1932,8,9,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
10feb1932,6,10,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
10feb1932,8,10,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
11feb1932,6,11,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
11feb1932,8,11,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
12feb1932,6,12,2,1932,114,120,4.7361984,4.6728287,4.7449322,1,1
12feb1932,8,12,2,1932,114,120,4.7874918,4.6728287,4.7449322,0,1
13feb1932,6,13,2,1932,114,120,4.7361984,4.6821313,4.7449322,1,1
13feb1932,8,13,2,1932,114,120,4.7874918,4.6821313,4.7449322,0,1
14feb1932,6,14,2,1932,114,120,4.7361984,4.6821313,4.7449322,1,1
14feb1932,8,14,2,1932,114,120,4.7874918,4.6821313,4.7449322,0,1
15feb1932,6,15,2,1932,114,120,4.7361984,4.6821313,4.7449322,1,1
15feb1932,8,15,2,1932,114,120,4.7874918,4.6821313,4.7449322,0,1
16feb1932,6,16,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
16feb1932,8,16,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
17feb1932,6,17,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
17feb1932,8,17,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
18feb1932,6,18,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
18feb1932,8,18,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
19feb1932,6,19,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
19feb1932,8,19,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
20feb1932,6,20,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
20feb1932,8,20,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
21feb1932,6,21,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
21feb1932,8,21,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
22feb1932,6,22,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
22feb1932,8,22,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
23feb1932,6,23,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
23feb1932,8,23,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
24feb1932,6,24,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
24feb1932,8,24,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
25feb1932,6,25,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
25feb1932,8,25,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
26feb1932,6,26,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
26feb1932,8,26,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
27feb1932,6,27,2,1932,114,120,4.7361984,4.6821313,4.7535901,1,1
27feb1932,8,27,2,1932,114,120,4.7874918,4.6821313,4.7535901,0,1
28feb1932,6,28,2,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
28feb1932,8,28,2,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
29feb1932,6,29,2,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
29feb1932,8,29,2,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
01mar1932,6,1,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
01mar1932,8,1,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
02mar1932,6,2,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
02mar1932,8,2,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
03mar1932,6,3,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
03mar1932,8,3,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
04mar1932,6,4,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
04mar1932,8,4,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
05mar1932,6,5,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
05mar1932,8,5,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
06mar1932,6,6,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
06mar1932,8,6,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
07mar1932,6,7,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
07mar1932,8,7,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
08mar1932,6,8,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
08mar1932,8,8,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
09mar1932,6,9,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
09mar1932,8,9,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
10mar1932,6,10,3,1932,114,120,4.7361984,4.6913481,4.7621741,1,1
10mar1932,8,10,3,1932,114,120,4.7874918,4.6913481,4.7621741,0,1
11mar1932,6,11,3,1932,114,120,4.7361984,4.6821313,4.7621741,1,1
11mar1932,8,11,3,1932,114,120,4.7874918,4.6821313,4.7621741,0,1
12mar1932,6,12,3,1932,114,120,4.7361984,4.6821313,4.7621741,1,1
12mar1932,8,12,3,1932,114,120,4.7874918,4.6821313,4.7621741,0,1
13mar1932,6,13,3,1932,114,120,4.7361984,4.6821313,4.7706847,1,1
13mar1932,8,13,3,1932,114,120,4.7874918,4.6821313,4.7706847,0,1
14mar1932,6,14,3,1932,114,120,4.7361984,4.6821313,4.7706847,1,1
14mar1932,8,14,3,1932,114,120,4.7874918,4.6821313,4.7706847,0,1
15mar1932,6,15,3,1932,114,120,4.7361984,4.6821313,4.7706847,1,1
15mar1932,8,15,3,1932,114,120,4.7874918,4.6821313,4.7706847,0,1
16mar1932,6,16,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
16mar1932,8,16,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
17mar1932,6,17,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
17mar1932,8,17,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
18mar1932,6,18,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
18mar1932,8,18,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
19mar1932,6,19,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
19mar1932,8,19,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
20mar1932,6,20,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
20mar1932,8,20,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
21mar1932,6,21,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
21mar1932,8,21,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
22mar1932,6,22,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
22mar1932,8,22,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
23mar1932,6,23,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
23mar1932,8,23,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
24mar1932,6,24,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
24mar1932,8,24,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
25mar1932,6,25,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
25mar1932,8,25,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
26mar1932,6,26,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
26mar1932,8,26,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
27mar1932,6,27,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
27mar1932,8,27,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
28mar1932,6,28,3,1932,114,120,4.7361984,4.6821313,4.7791233,1,1
28mar1932,8,28,3,1932,114,120,4.7874918,4.6821313,4.7791233,0,1
29mar1932,6,29,3,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
29mar1932,8,29,3,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
30mar1932,6,30,3,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
30mar1932,8,30,3,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
31mar1932,6,31,3,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
31mar1932,8,31,3,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
01apr1932,6,1,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
01apr1932,8,1,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
02apr1932,6,2,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
02apr1932,8,2,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
03apr1932,6,3,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
03apr1932,8,3,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
04apr1932,6,4,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
04apr1932,8,4,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
05apr1932,6,5,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
05apr1932,8,5,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
06apr1932,6,6,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
06apr1932,8,6,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
07apr1932,6,7,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
07apr1932,8,7,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
08apr1932,6,8,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
08apr1932,8,8,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
09apr1932,6,9,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
09apr1932,8,9,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
10apr1932,6,10,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
10apr1932,8,10,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
11apr1932,6,11,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
11apr1932,8,11,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
12apr1932,6,12,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
12apr1932,8,12,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
13apr1932,6,13,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
13apr1932,8,13,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
14apr1932,6,14,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
14apr1932,8,14,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
15apr1932,6,15,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
15apr1932,8,15,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
16apr1932,6,16,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
16apr1932,8,16,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
17apr1932,6,17,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
17apr1932,8,17,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
18apr1932,6,18,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
18apr1932,8,18,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
19apr1932,6,19,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
19apr1932,8,19,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
20apr1932,6,20,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
20apr1932,8,20,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
21apr1932,6,21,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
21apr1932,8,21,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
22apr1932,6,22,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
22apr1932,8,22,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
23apr1932,6,23,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
23apr1932,8,23,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
24apr1932,6,24,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
24apr1932,8,24,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
25apr1932,6,25,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
25apr1932,8,25,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
26apr1932,6,26,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
26apr1932,8,26,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
27apr1932,6,27,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
27apr1932,8,27,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
28apr1932,6,28,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
28apr1932,8,28,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
29apr1932,6,29,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
29apr1932,8,29,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
30apr1932,6,30,4,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
30apr1932,8,30,4,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
01may1932,6,1,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
01may1932,8,1,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
02may1932,6,2,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
02may1932,8,2,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
03may1932,6,3,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
03may1932,8,3,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
04may1932,6,4,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
04may1932,8,4,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
05may1932,6,5,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
05may1932,8,5,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
06may1932,6,6,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
06may1932,8,6,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
07may1932,6,7,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
07may1932,8,7,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
08may1932,6,8,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
08may1932,8,8,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
09may1932,6,9,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
09may1932,8,9,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
10may1932,6,10,5,1932,114,120,4.7361984,4.6913481,4.7791233,1,1
10may1932,8,10,5,1932,114,120,4.7874918,4.6913481,4.7791233,0,1
11may1932,6,11,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
11may1932,8,11,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
12may1932,6,12,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
12may1932,8,12,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
13may1932,6,13,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
13may1932,8,13,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
14may1932,6,14,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
14may1932,8,14,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
15may1932,6,15,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
15may1932,8,15,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
16may1932,6,16,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
16may1932,8,16,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
17may1932,6,17,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
17may1932,8,17,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
18may1932,6,18,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
18may1932,8,18,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
19may1932,6,19,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
19may1932,8,19,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
20may1932,6,20,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
20may1932,8,20,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
21may1932,6,21,5,1932,114,120,4.7361984,4.7004805,4.7791233,1,1
21may1932,8,21,5,1932,114,120,4.7874918,4.7004805,4.7791233,0,1
22may1932,6,22,5,1932,115,120,4.7449322,4.7095304,4.7791233,1,1
22may1932,8,22,5,1932,115,120,4.7874918,4.7095304,4.7791233,0,1
23may1932,6,23,5,1932,115,120,4.7449322,4.7095304,4.7791233,1,1
23may1932,8,23,5,1932,115,120,4.7874918,4.7095304,4.7791233,0,1
24may1932,6,24,5,1932,115,120,4.7449322,4.7095304,4.7791233,1,1
24may1932,8,24,5,1932,115,120,4.7874918,4.7095304,4.7791233,0,1
25may1932,6,25,5,1932,115,120,4.7449322,4.7095304,4.7791233,1,1
25may1932,8,25,5,1932,115,120,4.7874918,4.7095304,4.7791233,0,1
26may1932,6,26,5,1932,115,120,4.7449322,4.7095304,4.7706847,1,1
26may1932,8,26,5,1932,115,120,4.7874918,4.7095304,4.7706847,0,1
27may1932,6,27,5,1932,115,120,4.7449322,4.7095304,4.7706847,1,1
27may1932,8,27,5,1932,115,120,4.7874918,4.7095304,4.7706847,0,1
28may1932,6,28,5,1932,115,120,4.7449322,4.7095304,4.7706847,1,1
28may1932,8,28,5,1932,115,120,4.7874918,4.7095304,4.7706847,0,1
29may1932,6,29,5,1932,115,120,4.7449322,4.7095304,4.7706847,1,1
29may1932,8,29,5,1932,115,120,4.7874918,4.7095304,4.7706847,0,1
30may1932,6,30,5,1932,115,120,4.7449322,4.7095304,4.7706847,1,1
30may1932,8,30,5,1932,115,120,4.7874918,4.7095304,4.7706847,0,1
31may1932,6,31,5,1932,115,120,4.7449322,4.7095304,4.7706847,1,1
31may1932,8,31,5,1932,115,120,4.7874918,4.7095304,4.7706847,0,1
01jun1932,6,1,6,1932,115,120,4.7449322,4.7095304,4.7706847,1,1
01jun1932,8,1,6,1932,115,120,4.7874918,4.7095304,4.7706847,0,1
02jun1932,6,2,6,1932,115,120,4.7449322,4.7184987,4.7706847,1,1
02jun1932,8,2,6,1932,115,120,4.7874918,4.7184987,4.7706847,0,1
03jun1932,6,3,6,1932,114,120,4.7361984,4.7095304,4.7706847,1,1
03jun1932,8,3,6,1932,114,120,4.7874918,4.7095304,4.7706847,0,1
04jun1932,6,4,6,1932,114,120,4.7361984,4.7095304,4.7706847,1,1
04jun1932,8,4,6,1932,114,120,4.7874918,4.7095304,4.7706847,0,1
05jun1932,6,5,6,1932,114,120,4.7361984,4.7095304,4.7706847,1,1
05jun1932,8,5,6,1932,114,120,4.7874918,4.7095304,4.7706847,0,1
06jun1932,6,6,6,1932,114,120,4.7361984,4.7095304,4.7706847,1,1
06jun1932,8,6,6,1932,114,120,4.7874918,4.7095304,4.7706847,0,1
07jun1932,6,7,6,1932,113,120,4.7273879,4.7004805,4.7706847,1,1
07jun1932,8,7,6,1932,113,120,4.7874918,4.7004805,4.7706847,0,1
08jun1932,6,8,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
08jun1932,8,8,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
09jun1932,6,9,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
09jun1932,8,9,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
10jun1932,6,10,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
10jun1932,8,10,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
11jun1932,6,11,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
11jun1932,8,11,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
12jun1932,6,12,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
12jun1932,8,12,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
13jun1932,6,13,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
13jun1932,8,13,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
14jun1932,6,14,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
14jun1932,8,14,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
15jun1932,6,15,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
15jun1932,8,15,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
16jun1932,6,16,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
16jun1932,8,16,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
17jun1932,6,17,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
17jun1932,8,17,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
18jun1932,6,18,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
18jun1932,8,18,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
19jun1932,6,19,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
19jun1932,8,19,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
20jun1932,6,20,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
20jun1932,8,20,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
21jun1932,6,21,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
21jun1932,8,21,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
22jun1932,6,22,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
22jun1932,8,22,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
23jun1932,6,23,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
23jun1932,8,23,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
24jun1932,6,24,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
24jun1932,8,24,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
25jun1932,6,25,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
25jun1932,8,25,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
26jun1932,6,26,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
26jun1932,8,26,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
27jun1932,6,27,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
27jun1932,8,27,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
28jun1932,6,28,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
28jun1932,8,28,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
29jun1932,6,29,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
29jun1932,8,29,6,1932,113,120,4.7874918,4.7095304,4.7706847,0,1
30jun1932,6,30,6,1932,113,120,4.7273879,4.7095304,4.7706847,1,1
